id,fullName,primaryNumber,birthDate,currentAge,nationality,height,weight,shootsCatches,currentTeam,primaryPosition
8475314,Anders Lee,27,1990-07-03,29,USA,"6' 3""",231,L,New York Islanders,LW
8475754,Brock Nelson,29,1991-10-15,28,USA,"6' 3""",212,L,New York Islanders,C
8475832,Tom Kuhnhackl,14,1992-01-21,28,DEU,"6' 2""",196,L,New York Islanders,RW
8480865,Noah Dobson,8,2000-01-07,20,CAN,"6' 4""",184,R,New York Islanders,D
8478038,Devon Toews,25,1994-02-21,26,CAN,"6' 1""",191,L,New York Islanders,D
8476871,Tanner Pearson,70,1992-08-10,27,CAN,"6' 1""",201,L,Vancouver Canucks,LW
8478874,Adam Gaudette,88,1996-10-03,23,USA,"6' 1""",170,R,Vancouver Canucks,C
8474573,Josh Bailey,12,1989-10-02,30,CAN,"6' 1""",200,L,New York Islanders,RW
8480800,Quinn Hughes,43,1999-10-14,20,USA,"5' 10""",170,L,Vancouver Canucks,D
8474574,Tyler Myers,57,1990-02-01,30,CAN,"6' 8""",229,R,Vancouver Canucks,D
8477500,Bo Horvat,53,1995-04-05,25,CAN,"6' 0""",215,L,Vancouver Canucks,C
8473463,Leo Komarov,47,1987-01-23,33,FIN,"5' 11""",209,L,New York Islanders,RW
8479442,Troy Stecher,51,1994-04-07,26,CAN,"5' 10""",186,R,Vancouver Canucks,D
8474593,Jacob Markstrom,25,1990-01-31,30,SWE,"6' 6""",206,L,Vancouver Canucks,G
8475181,Nick Leddy,2,1991-03-20,29,USA,"6' 0""",207,L,New York Islanders,D
8480147,Oscar Fantenberg,5,1991-10-07,28,SWE,"6' 0""",206,L,Vancouver Canucks,D
8474291,Jay Beagle,83,1985-10-16,34,CAN,"6' 3""",210,R,Vancouver Canucks,C
8474091,Brandon Sutter,20,1989-02-14,31,CAN,"6' 3""",190,R,Vancouver Canucks,C
8474818,Jordie Benn,4,1987-07-26,32,CAN,"6' 2""",199,L,Vancouver Canucks,D
8477506,Ryan Pulock,6,1994-10-06,25,CAN,"6' 2""",217,R,New York Islanders,D
8473544,Derick Brassard,10,1987-09-22,32,CAN,"6' 1""",202,L,New York Islanders,C
8476419,Jean-Gabriel Pageau,44,1992-11-11,27,CAN,"5' 10""",180,R,New York Islanders,C
8475726,Tyler Toffoli,73,1992-04-24,27,CAN,"6' 0""",197,R,Vancouver Canucks,RW
8473504,Cal Clutterbuck,15,1987-11-18,32,CAN,"5' 11""",216,R,New York Islanders,RW
8479526,Otto Koivula,21,1998-09-01,21,FIN,"6' 4""",219,L,New York Islanders,LW
8477527,Ross Johnston,32,1994-02-18,26,CAN,"6' 5""",235,L,New York Islanders,LW
8477967,Thatcher Demko,35,1995-12-08,24,USA,"6' 4""",192,L,Vancouver Canucks,G
8471303,Alexander Edler,23,1986-04-21,33,SWE,"6' 3""",212,L,Vancouver Canucks,D
8472382,Andy Greene,4,1982-10-30,37,USA,"5' 11""",190,L,New York Islanders,D
8478445,Mathew Barzal,13,1997-05-26,22,CAN,"6' 0""",187,R,New York Islanders,C
8478444,Brock Boeser,6,1997-02-25,23,USA,"6' 1""",208,R,Vancouver Canucks,RW
8474586,Jordan Eberle,7,1990-05-15,29,CAN,"5' 11""",187,R,New York Islanders,RW
8478463,Anthony Beauvillier,18,1997-06-08,22,CAN,"5' 11""",182,L,New York Islanders,LW
8475690,Christopher Tanev,8,1989-12-20,30,CAN,"6' 2""",197,R,Vancouver Canucks,D
8474066,Thomas Hickey,34,1989-02-08,31,CAN,"6' 0""",183,L,New York Islanders,D
8477353,Tyler Motte,64,1995-03-10,25,USA,"5' 10""",192,L,Vancouver Canucks,C
8479772,Zack MacEwen,71,1996-07-08,23,CAN,"6' 3""",205,R,Vancouver Canucks,C
8480012,Elias Pettersson,40,1998-11-12,21,SWE,"6' 2""",176,L,Vancouver Canucks,C
8476312,Josh Manson,42,1991-10-07,28,CAN,"6' 3""",224,R,Anaheim Ducks,D
8479368,Max Jones,49,1998-02-17,22,USA,"6' 1""",220,L,Anaheim Ducks,LW
8476434,John Gibson,36,1993-07-14,26,USA,"6' 2""",207,L,Anaheim Ducks,G
8480748,Kiefer Sherwood,64,1995-03-31,25,USA,"6' 0""",194,R,Anaheim Ducks,RW
8477043,Christian Djoos,29,1994-08-06,25,SWE,"6' 0""",180,L,Anaheim Ducks,D
8475164,Jakob Silfverberg,33,1990-10-13,29,SWE,"6' 0""",208,R,Anaheim Ducks,RW
8475461,Andrew Agozzino,26,1991-01-03,29,CAN,"5' 10""",187,L,Anaheim Ducks,LW
8478491,Jacob Larsson,32,1997-04-29,22,SWE,"6' 2""",190,L,Anaheim Ducks,D
8477240,Carter Rowney,24,1989-05-10,30,CAN,"6' 1""",208,R,Anaheim Ducks,C
8477947,Sonny Milano,22,1996-05-12,23,USA,"6' 0""",194,L,Anaheim Ducks,LW
8475625,Matt Irwin,52,1987-11-29,32,CAN,"6' 1""",207,L,Anaheim Ducks,D
8468011,Ryan Miller,30,1980-07-17,39,USA,"6' 2""",170,L,Anaheim Ducks,G
8475825,Jani Hakanpaa,28,1992-03-31,28,FIN,"6' 5""",218,R,Anaheim Ducks,D
8470655,David Backes,21,1984-05-01,35,USA,"6' 3""",215,R,Anaheim Ducks,RW
8475764,Cam Fowler,4,1991-12-05,28,USA,"6' 1""",207,L,Anaheim Ducks,D
8470612,Ryan Getzlaf,15,1985-05-10,34,CAN,"6' 3""",228,R,Anaheim Ducks,C
8476854,Hampus Lindholm,47,1994-01-20,26,SWE,"6' 3""",208,L,Anaheim Ducks,D
8477405,Marcus Hogberg,35,1994-11-25,25,SWE,"6' 5""",209,L,Ottawa Senators,G
8474584,Michael Del Zotto,44,1990-06-24,29,CAN,"6' 0""",195,L,Anaheim Ducks,D
8474641,Adam Henrique,14,1990-02-06,30,CAN,"6' 0""",188,L,Anaheim Ducks,C
8475235,Nicolas Deslauriers,20,1991-02-22,29,CAN,"6' 3""",219,L,Anaheim Ducks,LW
8476483,Rickard Rakell,67,1993-05-05,26,SWE,"6' 0""",196,R,Anaheim Ducks,LW
8478046,Danton Heinen,43,1995-07-05,24,CAN,"6' 1""",188,L,Anaheim Ducks,LW
8479351,Sam Steel,34,1998-02-03,22,CAN,"5' 11""",189,L,Anaheim Ducks,C
8475834,Marcus Sorensen,20,1992-04-07,28,SWE,"5' 11""",175,L,San Jose Sharks,LW
8476886,Slater Koekkoek,68,1994-02-18,26,CAN,"6' 2""",193,L,Chicago Blackhawks,D
8470645,Corey Crawford,50,1984-12-31,35,CAN,"6' 2""",216,L,Chicago Blackhawks,G
8480965,Antti Suomela,40,1994-03-17,26,FIN,"6' 0""",180,L,San Jose Sharks,C
8481812,Nikolai Knyzhov,71,1998-03-20,22,RUS,"6' 2""",194,L,San Jose Sharks,D
8474053,Logan Couture,39,1989-03-28,31,CAN,"6' 1""",200,L,San Jose Sharks,C
8478136,Jacob Middleton,67,1996-01-02,24,CAN,"6' 3""",210,L,San Jose Sharks,D
8478414,Timo Meier,28,1996-10-08,23,CHE,"6' 0""",210,L,San Jose Sharks,RW
8481516,Joel Kellman,46,1994-05-25,25,SWE,"5' 11""",192,L,San Jose Sharks,C
8479423,Alex Nylander,92,1998-03-02,22,CAN,"6' 1""",192,R,Chicago Blackhawks,LW
8474250,Zack Smith,15,1988-04-05,32,CAN,"6' 2""",208,L,Chicago Blackhawks,C
8475169,Evander Kane,9,1991-08-02,28,CAN,"6' 2""",210,L,San Jose Sharks,LW
8476874,Olli Maatta,6,1994-08-22,25,FIN,"6' 2""",206,L,Chicago Blackhawks,D
8479523,Lucas Carlsson,46,1997-07-05,22,SWE,"6' 0""",189,L,Chicago Blackhawks,D
8479542,Brandon Hagel,38,1998-08-27,21,CAN,"5' 11""",174,L,Chicago Blackhawks,LW
8476372,Nick Seeler,55,1993-06-03,26,USA,"6' 2""",201,L,Chicago Blackhawks,D
8479465,Drake Caggiula,91,1994-06-20,25,CAN,"5' 10""",176,L,Chicago Blackhawks,C
8478099,Kevin Labanc,62,1995-12-12,24,USA,"5' 11""",185,R,San Jose Sharks,RW
8479983,Mario Ferraro,38,1998-09-17,21,CAN,"5' 11""",185,L,San Jose Sharks,D
8476473,Connor Murphy,5,1993-03-26,27,USA,"6' 4""",212,R,Chicago Blackhawks,D
8476474,Stefan Noesen,11,1993-02-12,27,USA,"6' 1""",205,R,San Jose Sharks,RW
8480384,Alexander True,70,1997-07-17,22,DNK,"6' 5""",200,L,San Jose Sharks,C
8479580,Dylan Gambrell,7,1996-08-26,23,USA,"6' 0""",185,R,San Jose Sharks,C
8480144,David Kampf,64,1995-01-12,25,CZE,"6' 2""",188,L,Chicago Blackhawks,C
8477180,Aaron Dell,30,1989-05-04,30,CAN,"6' 0""",205,L,San Jose Sharks,G
8466138,Joe Thornton,19,1979-07-02,40,CAN,"6' 4""",220,L,San Jose Sharks,C
8470613,Brent Burns,88,1985-03-09,35,CAN,"6' 5""",230,R,San Jose Sharks,D
8480160,Radim Simek,51,1992-09-20,27,CZE,"5' 11""",200,L,San Jose Sharks,D
8471709,Marc-Edouard Vlasic,44,1987-03-30,33,CAN,"6' 1""",205,L,San Jose Sharks,D
8480084,Nick DeSimone,57,1994-11-21,25,USA,"6' 2""",185,R,San Jose Sharks,D
8475869,Brandon Davidson,21,1991-08-21,28,CAN,"6' 2""",208,L,San Jose Sharks,D
8475841,Tim Heed,72,1991-01-27,29,SWE,"5' 11""",180,R,San Jose Sharks,D
8473604,Jonathan Toews,19,1988-04-29,31,CAN,"6' 2""",201,L,Chicago Blackhawks,C
8477846,Ryan Carpenter,22,1991-01-18,29,USA,"6' 0""",200,R,Chicago Blackhawks,C
8477922,Melker Karlsson,68,1990-07-18,29,SWE,"6' 0""",180,R,San Jose Sharks,C
8476438,Brandon Saad,20,1992-10-27,27,USA,"6' 1""",206,L,Chicago Blackhawks,LW
8479337,Alex DeBrincat,12,1997-12-18,22,USA,"5' 7""",165,R,Chicago Blackhawks,LW
8470281,Duncan Keith,2,1983-07-16,36,CAN,"6' 1""",192,L,Chicago Blackhawks,D
8474141,Patrick Kane,88,1988-11-19,31,USA,"5' 10""",177,L,Chicago Blackhawks,RW
8477330,Dominik Kubalik,8,1995-08-21,24,CZE,"6' 2""",179,L,Chicago Blackhawks,LW
8480814,Nicolas Beaudin,74,1999-10-07,20,CAN,"5' 11""",168,L,Chicago Blackhawks,D
8478440,Dylan Strome,17,1997-03-07,23,CAN,"6' 3""",200,L,Chicago Blackhawks,C
8478146,Matthew Highmore,36,1996-02-27,24,CAN,"5' 11""",188,L,Chicago Blackhawks,C
8481640,Lean Bergmann,45,1998-10-04,21,DEU,"6' 2""",205,L,San Jose Sharks,C
8479393,Noah Gregor,73,1998-07-28,21,CAN,"6' 0""",185,L,San Jose Sharks,C
8480871,Adam Boqvist,27,2000-08-15,19,SWE,"5' 11""",179,R,Chicago Blackhawks,D
8481523,Kirby Dach,77,2001-01-21,19,CAN,"6' 4""",197,R,Chicago Blackhawks,C
8473618,Mathieu Perreault,85,1988-01-05,32,CAN,"5' 10""",188,L,Winnipeg Jets,LW
8476406,Nicholas Shore,21,1992-09-26,27,USA,"6' 1""",198,R,Winnipeg Jets,C
8475236,Cody Eakin,20,1991-05-24,28,CAN,"6' 0""",183,L,Winnipeg Jets,C
8476326,Josh Archibald,15,1992-10-06,27,CAN,"5' 10""",176,R,Edmonton Oilers,RW
8477934,Leon Draisaitl,29,1995-10-27,24,DEU,"6' 2""",208,L,Edmonton Oilers,C
8474589,Tyler Ennis,63,1989-10-06,30,CAN,"5' 9""",161,L,Edmonton Oilers,C
8476454,Ryan Nugent-Hopkins,93,1993-04-12,27,CAN,"6' 0""",184,L,Edmonton Oilers,C
8477940,Nikolaj Ehlers,27,1996-02-14,24,DNK,"6' 0""",172,L,Winnipeg Jets,LW
8475163,Alex Chiasson,39,1990-10-01,29,CAN,"6' 4""",208,R,Edmonton Oilers,RW
8471242,Mike Green,27,1985-10-12,34,CAN,"6' 1""",210,R,Edmonton Oilers,D
8476331,Dylan DeMelo,12,1993-05-01,26,CAN,"6' 0""",191,R,Winnipeg Jets,D
8478398,Kyle Connor,81,1996-12-09,23,USA,"6' 1""",182,L,Winnipeg Jets,LW
8480145,Neal Pionk,4,1995-07-29,24,USA,"6' 0""",186,R,Winnipeg Jets,D
8469608,Mike Smith,41,1982-03-22,38,CAN,"6' 5""",220,L,Edmonton Oilers,G
8471729,Kris Russell,4,1987-05-02,32,CAN,"5' 10""",170,L,Edmonton Oilers,D
8478915,Sami Niku,8,1996-10-10,23,FIN,"6' 1""",176,L,Winnipeg Jets,D
8477429,Andrew Copp,9,1994-07-08,25,USA,"6' 1""",206,L,Winnipeg Jets,C
8476457,Adam Larsson,6,1992-11-12,27,SWE,"6' 3""",208,R,Edmonton Oilers,D
8477504,Josh Morrissey,44,1995-03-28,25,CAN,"6' 0""",195,L,Winnipeg Jets,D
8475772,Riley Sheahan,23,1991-12-07,28,CAN,"6' 3""",214,L,Edmonton Oilers,C
8475178,Zack Kassian,44,1991-01-24,29,CAN,"6' 3""",211,R,Edmonton Oilers,RW
8475179,Dmitry Kulikov,7,1990-10-29,29,RUS,"6' 1""",204,L,Winnipeg Jets,D
8478402,Connor McDavid,97,1997-01-13,23,CAN,"6' 1""",193,L,Edmonton Oilers,C
8476460,Mark Scheifele,55,1993-03-15,27,CAN,"6' 3""",207,R,Winnipeg Jets,C
8477472,Carl Dahlstrom,23,1995-01-28,25,SWE,"6' 4""",231,L,Winnipeg Jets,D
8471218,Blake Wheeler,26,1986-08-31,33,USA,"6' 5""",225,R,Winnipeg Jets,RW
8473914,Mark Letestu,22,1985-02-04,35,CAN,"5' 10""",195,R,Winnipeg Jets,C
8476945,Connor Hellebuyck,37,1993-05-19,26,USA,"6' 4""",207,L,Winnipeg Jets,G
8477359,Tucker Poolman,3,1993-06-08,26,USA,"6' 2""",199,R,Winnipeg Jets,D
8479339,Patrik Laine,29,1998-04-19,21,FIN,"6' 5""",206,R,Winnipeg Jets,RW
8479977,Kailer Yamamoto,56,1998-09-29,21,USA,"5' 8""",153,R,Edmonton Oilers,RW
8476988,Matt Benning,83,1994-05-25,25,CAN,"6' 1""",203,R,Edmonton Oilers,D
8478458,Jack Roslovic,28,1997-01-29,23,USA,"6' 1""",187,R,Winnipeg Jets,C
8481813,Gaetan Haas,91,1992-01-31,28,CHE,"6' 0""",181,R,Edmonton Oilers,C
8475268,Gabriel Bourque,57,1990-09-23,29,CAN,"5' 10""",206,L,Winnipeg Jets,LW
8478452,Caleb Jones,82,1997-06-06,22,USA,"6' 1""",194,L,Edmonton Oilers,D
8478891,Mason Appleton,82,1996-01-15,24,USA,"6' 2""",193,R,Winnipeg Jets,C
8478451,Ethan Bear,74,1997-06-26,22,CAN,"5' 11""",197,R,Edmonton Oilers,D
8476472,Oscar Klefbom,77,1993-07-20,26,SWE,"6' 3""",216,L,Edmonton Oilers,D
8479466,Patrick Russell,52,1993-01-04,27,DNK,"6' 1""",203,R,Edmonton Oilers,RW
8476392,Adam Lowry,17,1993-03-29,27,USA,"6' 5""",210,L,Winnipeg Jets,C
8476470,Nathan Beaulieu,88,1992-12-05,27,CAN,"6' 2""",200,L,Winnipeg Jets,D
8471707,James Neal,18,1987-09-03,32,CAN,"6' 3""",212,L,Edmonton Oilers,LW
8475868,Anthony Bitetto,2,1990-07-15,29,USA,"6' 1""",210,L,Winnipeg Jets,D
8476915,Jujhar Khaira,16,1994-08-13,25,CAN,"6' 4""",212,L,Edmonton Oilers,LW
8477498,Darnell Nurse,25,1995-02-04,25,CAN,"6' 4""",221,L,Edmonton Oilers,D
8476960,Andreas Athanasiou,28,1994-08-06,25,CAN,"6' 2""",188,L,Edmonton Oilers,LW
8476400,Logan Shaw,38,1992-10-05,27,CAN,"6' 3""",208,R,Winnipeg Jets,RW
8478424,Jansen Harkins,58,1997-05-23,22,USA,"6' 1""",182,L,Winnipeg Jets,C
8481186,Logan O'Connor,25,1996-08-14,23,USA,"6' 0""",175,R,Colorado Avalanche,RW
8475735,Greg McKegg,14,1992-06-17,27,CAN,"6' 0""",192,L,New York Rangers,C
8475855,Jesper Fast,17,1991-12-02,28,SWE,"6' 1""",191,R,New York Rangers,RW
8477444,Andre Burakovsky,95,1995-02-09,25,SWE,"6' 3""",201,L,Colorado Avalanche,LW
8480822,Martin Kaut,61,1999-10-02,20,CZE,"6' 2""",190,R,Colorado Avalanche,RW
8479324,Ryan Lindgren,55,1998-02-11,22,USA,"6' 0""",191,L,New York Rangers,D
8477402,Pavel Buchnevich,89,1995-04-17,24,RUS,"6' 3""",197,L,New York Rangers,RW
8477501,Valeri Nichushkin,13,1995-03-04,25,RUS,"6' 4""",210,L,Colorado Avalanche,RW
8476455,Gabriel Landeskog,92,1992-11-23,27,SWE,"6' 1""",215,L,Colorado Avalanche,LW
8477962,Brendan Lemieux,48,1996-03-15,24,USA,"6' 1""",213,L,New York Rangers,LW
8475246,Kevin Connauton,7,1990-02-23,30,CAN,"6' 2""",205,L,Colorado Avalanche,D
8475184,Chris Kreider,20,1991-04-30,28,USA,"6' 3""",217,L,New York Rangers,LW
8478550,Artemi Panarin,10,1991-10-30,28,RUS,"5' 11""",170,R,New York Rangers,LW
8479323,Adam Fox,23,1998-02-17,22,USA,"5' 11""",181,R,New York Rangers,D
8474013,Ian Cole,28,1989-02-21,31,USA,"6' 1""",225,L,Colorado Avalanche,D
8480925,Pavel Francouz,39,1990-06-03,29,CZE,"6' 0""",179,R,Colorado Avalanche,G
8476396,Steven Fogarty,29,1993-04-19,26,USA,"6' 3""",208,R,New York Rangers,C
8474090,Brendan Smith,42,1989-02-08,31,CAN,"6' 2""",200,L,New York Rangers,D
8481554,Kaapo Kakko,24,2001-02-13,19,FIN,"6' 3""",199,L,New York Rangers,RW
8480069,Cale Makar,8,1998-10-30,21,CAN,"5' 11""",187,R,Colorado Avalanche,D
8474717,Mark Barberio,44,1990-03-23,30,CAN,"6' 1""",200,L,Colorado Avalanche,D
8480382,Alexandar Georgiev,40,1996-02-10,24,RUS,"6' 1""",178,L,New York Rangers,G
8473446,Erik Johnson,6,1988-03-21,32,USA,"6' 4""",225,R,Colorado Avalanche,D
8477507,Nikita Zadorov,16,1995-04-16,24,RUS,"6' 6""",235,L,Colorado Avalanche,D
8471686,Marc Staal,18,1987-01-13,33,CAN,"6' 4""",209,L,New York Rangers,D
8476858,Phillip Di Giuseppe,33,1993-10-09,26,CAN,"6' 0""",193,L,New York Rangers,LW
8476458,Ryan Strome,16,1993-07-11,26,CAN,"6' 1""",193,R,New York Rangers,C
8475820,Joonas Donskoi,72,1992-04-13,28,FIN,"6' 0""",190,R,Colorado Avalanche,RW
8479328,Julien Gauthier,12,1997-10-15,22,CAN,"6' 4""",227,R,New York Rangers,RW
8476459,Mika Zibanejad,93,1993-04-18,26,SWE,"6' 2""",208,R,New York Rangers,C
8477950,Tony DeAngelo,77,1995-10-24,24,USA,"5' 11""",180,R,New York Rangers,D
8476442,Matt Nieto,83,1992-11-05,27,USA,"5' 11""",185,L,Colorado Avalanche,LW
8478048,Igor Shesterkin,31,1995-12-30,24,RUS,"6' 2""",182,L,New York Rangers,G
8477435,Ryan Graves,27,1995-05-21,24,CAN,"6' 5""",220,L,Colorado Avalanche,D
8477930,Pierre-Edouard Bellemare,41,1985-03-06,35,FRA,"6' 0""",198,L,Colorado Avalanche,C
8476885,Jacob Trouba,8,1994-02-26,26,USA,"6' 3""",209,R,New York Rangers,D
8477456,J.T. Compher,37,1995-04-08,25,USA,"6' 0""",190,R,Colorado Avalanche,LW
8477973,Vladislav Kamenev,81,1996-08-12,23,RUS,"6' 2""",194,L,Colorado Avalanche,C
8479353,Brett Howden,21,1998-03-29,22,CAN,"6' 3""",197,L,New York Rangers,C
8479398,Samuel Girard,49,1998-05-12,21,CAN,"5' 10""",170,L,Colorado Avalanche,D
8480078,Filip Chytil,72,1999-09-05,20,CZE,"6' 2""",206,L,New York Rangers,C
8476480,Vladislav Namestnikov,90,1992-11-22,27,RUS,"6' 0""",183,L,Colorado Avalanche,C
8477492,Nathan MacKinnon,29,1995-09-01,24,CAN,"6' 0""",200,R,Colorado Avalanche,C
8479370,Tyson Jost,17,1998-03-14,22,CAN,"5' 11""",187,L,Colorado Avalanche,C
8470604,Jeff Carter,77,1985-01-01,35,CAN,"6' 3""",219,R,Los Angeles Kings,C
8467950,Craig Anderson,41,1981-05-21,38,USA,"6' 2""",186,L,Ottawa Senators,G
8481481,Blake Lizotte,46,1997-12-13,22,USA,"5' 7""",172,L,Los Angeles Kings,C
8470606,Dustin Brown,23,1984-11-04,35,USA,"6' 0""",210,R,Los Angeles Kings,RW
8476924,Martin Frk,29,1993-10-05,26,CZE,"6' 1""",205,R,Los Angeles Kings,RW
8476947,Nikolai Prokhorkin,74,1993-09-17,26,RUS,"6' 3""",190,L,Los Angeles Kings,LW
8477018,Ben Hutton,15,1993-04-20,26,CAN,"6' 2""",206,L,Los Angeles Kings,D
8471676,Bobby Ryan,9,1987-03-17,33,USA,"6' 2""",208,R,Ottawa Senators,RW
8478846,Christian Wolanin,86,1995-03-17,25,CAN,"6' 2""",185,L,Ottawa Senators,D
8477960,Adrian Kempe,9,1996-09-13,23,SWE,"6' 2""",201,L,Los Angeles Kings,C
8478455,Austin Wagner,51,1997-06-23,22,CAN,"6' 1""",185,L,Los Angeles Kings,LW
8480801,Brady Tkachuk,7,1999-09-16,20,USA,"6' 4""",212,L,Ottawa Senators,LW
8477149,Scott Sabourin,49,1992-07-30,27,CAN,"6' 3""",208,R,Ottawa Senators,RW
8477963,Jayce Hawryluk,79,1996-01-01,24,CAN,"5' 11""",196,R,Ottawa Senators,RW
8478870,Rudolfs Balcers,38,1997-04-08,23,LVA,"5' 11""",180,L,Ottawa Senators,LW
8477046,Joakim Ryan,6,1993-06-17,26,USA,"5' 11""",185,L,Los Angeles Kings,D
8474571,Mikkel Boedker,89,1989-12-16,30,DNK,"5' 11""",207,L,Ottawa Senators,LW
8477361,Calvin Petersen,40,1994-10-19,25,USA,"6' 1""",185,R,Los Angeles Kings,G
8476919,Chris Tierney,71,1994-07-01,25,CAN,"6' 1""",195,L,Ottawa Senators,C
8471685,Anze Kopitar,11,1987-08-24,32,SVN,"6' 3""",225,L,Los Angeles Kings,C
8477407,Anthony Duclair,10,1995-08-26,24,CAN,"5' 11""",198,L,Ottawa Senators,LW
8468493,Ron Hainsey,81,1981-03-24,39,USA,"6' 3""",201,L,Ottawa Senators,D
8477426,Nick Paul,13,1995-03-20,25,CAN,"6' 3""",219,L,Ottawa Senators,LW
8478911,Matt Roy,3,1995-03-01,25,USA,"6' 1""",200,R,Los Angeles Kings,D
8479458,Nikita Zaitsev,22,1991-10-29,28,RUS,"6' 2""",188,R,Ottawa Senators,D
8477015,Connor Brown,28,1994-01-14,26,CAN,"6' 0""",186,R,Ottawa Senators,RW
8478400,Colin White,36,1997-01-30,23,USA,"5' 11""",191,R,Ottawa Senators,C
8477971,Andreas Englund,39,1996-01-21,24,SWE,"6' 3""",189,L,Ottawa Senators,D
8479998,Mikey Anderson,44,1999-05-25,20,USA,"6' 0""",197,L,Los Angeles Kings,D
8476422,Mike Reilly,5,1993-07-13,26,USA,"6' 1""",200,L,Ottawa Senators,D
8478469,Thomas Chabot,72,1997-01-30,23,CAN,"6' 2""",190,L,Ottawa Senators,D
8474563,Drew Doughty,8,1989-12-08,30,CAN,"6' 1""",202,R,Los Angeles Kings,D
8473453,Trevor Lewis,22,1987-01-08,33,USA,"6' 1""",202,R,Los Angeles Kings,C
8476285,Matthew Peca,53,1993-04-27,26,CAN,"5' 9""",182,L,Ottawa Senators,C
8473573,Artem Anisimov,51,1988-05-24,31,RUS,"6' 4""",199,L,Ottawa Senators,C
8479675,Trevor Moore,12,1995-03-31,25,USA,"5' 10""",185,L,Los Angeles Kings,C
8477073,Kurtis MacDermid,56,1994-03-25,26,CAN,"6' 5""",233,L,Los Angeles Kings,D
8478020,Michael Amadio,10,1996-05-13,23,CAN,"6' 1""",204,R,Los Angeles Kings,C
8480113,Alex Iafallo,19,1993-12-21,26,USA,"6' 0""",188,L,Los Angeles Kings,LW
8480014,Gabriel Vilardi,42,1999-08-16,20,CAN,"6' 3""",201,R,Los Angeles Kings,C
8480336,Sean Walker,26,1994-11-13,25,CAN,"5' 11""",196,R,Los Angeles Kings,D
8476922,Boo Nieves,59,1994-01-23,27,USA,"6' 3""",214,L,Tampa Bay Lightning,C
8482062,Cole Smith,36,1995-10-28,25,USA,"6' 3""",195,L,Nashville Predators,LW
8480028,Morgan Frost,48,1999-05-14,22,CAN,"5' 11""",170,L,Philadelphia Flyers,C
8475204,Brandon Pirri,73,1991-04-10,30,CAN,"6' 1""",180,L,Chicago Blackhawks,C
8481479,Brogan Rafferty,25,1995-05-28,25,USA,"6' 0""",195,R,Vancouver Canucks,D
8481580,Connor McMichael,24,2001-01-15,20,CAN,"6' 0""",183,L,Washington Capitals,C
8477314,Brian Pinho,64,1995-05-11,26,USA,"6' 1""",190,R,Washington Capitals,C
8474579,Luca Sbisa,55,1990-01-30,31,CHE,"6' 3""",206,L,Nashville Predators,D
8479315,Joey Anderson,28,1998-06-19,22,USA,"5' 11""",190,R,Toronto Maple Leafs,RW
8480925,Pavel Francouz,39,1990-06-03,30,CZE,"6' 0""",179,R,Colorado Avalanche,G
8478488,Filip Chlapik,78,1997-06-03,,CZE,"6' 2""",194,L,Free Agent,C
8478476,Kyle Capobianco,75,1997-08-13,23,CAN,"6' 1""",196,L,Arizona Coyotes,D
8477950,Tony DeAngelo,77,1995-10-24,25,USA,"5' 11""",180,R,New York Rangers,D
8478857,Dmytro Timashov,41,1996-10-01,24,UKR,"5' 10""",198,L,New York Islanders,LW
8480776,Sheldon Rempal,41,1995-08-07,25,CAN,"5' 10""",165,R,Carolina Hurricanes,RW
8479973,Stuart Skinner,50,1998-11-01,22,CAN,"6' 4""",206,L,Edmonton Oilers,G
8477814,Kevin Czuczman,27,1991-01-09,30,CAN,"6' 2""",206,L,Pittsburgh Penguins,D
8480278,William Reilly,44,1997-07-23,23,CAN,"6' 2""",197,R,Pittsburgh Penguins,D
8473446,Erik Johnson,6,1988-03-21,33,USA,"6' 4""",225,R,Colorado Avalanche,D
8480944,Par Lindholm,26,1991-10-05,,SWE,"6' 0""",181,L,Free Agent,C
8477479,Tyler Bertuzzi,59,1995-02-24,26,CAN,"6' 1""",199,L,Detroit Red Wings,LW
8481560,Arthur Kaliyev,34,2001-06-26,19,USA,"6' 2""",190,L,Los Angeles Kings,RW
8481640,Lean Bergmann,45,1998-10-04,22,DEU,"6' 2""",205,L,San Jose Sharks,C
8475958,Michael Sgarbossa,23,1992-07-25,28,CAN,"6' 0""",182,L,Washington Capitals,C
8475729,Mark Alt,5,1991-10-18,29,USA,"6' 4""",201,R,Los Angeles Kings,D
8477520,Jean-Sebastien Dea,38,1994-02-08,27,CAN,"5' 11""",168,R,Buffalo Sabres,C
8476447,Miikka Salomaki,10,1993-03-09,28,FIN,"5' 11""",203,L,Colorado Avalanche,RW
8469459,Mikko Koivu,9,1983-03-12,38,FIN,"6' 3""",213,L,Columbus Blue Jackets,C
8477391,Sean Malone,43,1995-04-30,26,USA,"6' 0""",197,L,Nashville Predators,C
8476381,Andrew Shaw,65,1991-07-20,29,CAN,"5' 11""",182,R,Chicago Blackhawks,RW
8477473,Justin Bailey,95,1995-07-01,25,USA,"6' 4""",214,R,Vancouver Canucks,RW
8478433,Felix Sandstrom,32,1997-01-12,24,SWE,"6' 2""",191,L,Philadelphia Flyers,G
8480326,Sheldon Dries,15,1994-04-23,27,USA,"5' 9""",180,L,Colorado Avalanche,C
8474749,Matt Bartkowski,44,1988-06-04,32,USA,"6' 1""",201,L,Minnesota Wild,D
